"DISSEMINATION_ID","ORIGINAL_DISSEMINATION_ID","ACTION","EXECUTION_TIMESTAMP","CLEARED","INDICATION_OF_COLLATERALIZATION","INDICATION_OF_END_USER_EXCEPTION","INDICATION_OF_OTHER_PRICE_AFFECTING_TERM","BLOCK_TRADES_AND_LARGE_NOTIONAL_OFF-FACILITY_SWAPS","EXECUTION_VENUE","EFFECTIVE_DATE","END_DATE","DAY_COUNT_CONVENTION","SETTLEMENT_CURRENCY","ASSET_CLASS","SUB-ASSET_CLASS_FOR_OTHER_COMMODITY","TAXONOMY","PRICE_FORMING_CONTINUATION_DATA","UNDERLYING_ASSET_1","UNDERLYING_ASSET_2","PRICE_NOTATION_TYPE","PRICE_NOTATION","ADDITIONAL_PRICE_NOTATION_TYPE","ADDITIONAL_PRICE_NOTATION","NOTIONAL_CURRENCY_1","NOTIONAL_CURRENCY_2","ROUNDED_NOTIONAL_AMOUNT_1","ROUNDED_NOTIONAL_AMOUNT_2","PAYMENT_FREQUENCY_1","PAYMENT_FREQUENCY_2","RESET_FREQUENCY_1","RESET_FREQUENCY_2","EMBEDED_OPTION","OPTION_STRIKE_PRICE","OPTION_TYPE","OPTION_FAMILY","OPTION_CURRENCY","OPTION_PREMIUM","OPTION_LOCK_PERIOD","OPTION_EXPIRATION_DATE","PRICE_NOTATION2_TYPE","PRICE_NOTATION2","PRICE_NOTATION3_TYPE","PRICE_NOTATION3"
"41939868","","NEW","2016-02-09T00:35:43","C","","","N","N","ON","2016-02-12","2018-02-12"," ACT/360","JPY","IR","","InterestRate:IRSwap:Basis","Trade","JPY-LIBOR-BBA","JPY-LIBOR-BBA","Percent","0.02625","","","JPY","JPY","10,000,000,000","10,000,000,000","3M","6M","3M","6M","","","","","","","","","","","",""
"41939810","","NEW","2016-02-09T00:10:19","C","","","N","Y","OFF","2017-02-13","2018-02-13"," ACT/365.FIXED","NZD","IR","","InterestRate:IRSwap:FixedFloat","Trade","NZD-BBR-FRA","FIXED","Percent","2.58","","","NZD","NZD","380,000,000+","380,000,000+","3M","6M","3M","","","","","","","","","","","","",""
"41939874","","NEW","2016-02-09T00:34:51","C","","","N","N","OFF","2016-02-10","2026-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:IRSwap:FixedFloat","Trade","AUD-BBR-BBSW","FIXED","Percent","2.62","","","AUD","AUD","25,000,000","25,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41940347","","NEW","2016-02-08T22:27:15","U","PC","","N","N","OFF","2016-02-08","2016-03-07","","USD","IR","","InterestRate:Exotic","Trade","USD-Federal Funds-H.15-OIS-COMPOUND","","Price","0","","","USD","USD","5,594,132","6,000,000","","","","","","","","","","","","","","","",""
"41940348","","NEW","2016-02-08T22:28:32","U","PC","","N","N","OFF","2016-02-08","2016-03-07","","USD","IR","","InterestRate:Exotic","Trade","USD-Federal Funds-H.15-OIS-COMPOUND","","Price","0","","","USD","USD","10,255,909","11,000,000","","","","","","","","","","","","","","","",""
"41940349","","NEW","2016-02-09T01:34:24","C","","","N","N","ON","2016-02-19","2026-02-19"," ACT/365.FIXED","AUD","IR","","InterestRate:IRSwap:Basis","Trade","AUD-BBR-BBSW","AUD-BBR-BBSW","Percent","0.09","","","AUD","AUD","25,000,000","25,000,000","3M","6M","3M","6M","","","","","","","","","","","",""
"41940351","","NEW","2016-02-09T01:40:27","C","","","N","N","ON","2016-02-11","2019-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.85625","","","USD","USD","150,000,000","150,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41940352","","NEW","2016-02-08T22:31:33","U","PC","","N","N","OFF","2016-02-08","2016-03-07","","USD","IR","","InterestRate:Exotic","Trade","USD-Federal Funds-H.15-OIS-COMPOUND","","Price","0","","","USD","USD","11,000,000","10,255,909","","","","","","","","","","","","","","","",""
"41940353","","NEW","2016-02-09T01:40:32","C","","","N","N","ON","2016-02-11","2019-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.8575","","","USD","USD","150,000,000","150,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41940362","","NEW","2016-02-08T22:37:40","U","PC","","N","N","OFF","2016-02-08","2016-03-07","","USD","IR","","InterestRate:Exotic","Trade","USD-Federal Funds-H.15-OIS-COMPOUND","","Price","0","","","USD","USD","7,000,000","6,722,562","","","","","","","","","","","","","","","",""
"41940366","","NEW","2016-02-08T22:39:58","U","PC","","N","N","OFF","2016-02-08","2016-03-07","","USD","IR","","InterestRate:Exotic","Trade","USD-Federal Funds-H.15-OIS-COMPOUND","","Price","0","","","USD","USD","6,000,000","5,594,132","","","","","","","","","","","","","","","",""
"41939763","","NEW","2016-02-09T00:12:52","C","","","N","Y","OFF","2016-02-05","2026-01-23"," ACT/360","MXN","IR","","InterestRate:IRSwap:FixedFloat","Amendment","MXN-TIIE-Banxico","FIXED","Percent","5.885","","","MXN","MXN","550,000,000","550,000,000","28D","28D","28D","","","","","","","","","","","","",""
"41939876","","NEW","2016-02-08T22:57:04","C","","","N","N","OFF","2021-02-10","2026-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:IRSwap:FixedFloat","Trade","AUD-BBR-BBSW","FIXED","Percent","3.005","","","AUD","AUD","83,000,000","83,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41939877","","NEW","2016-02-09T00:07:47","C","","","N","N","OFF","2016-03-16","2026-03-16"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","2.175","","","USD","USD","66,000,000","66,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41939878","41939874","CANCEL","2016-02-09T00:34:51","C","","","N","N","OFF","2016-02-10","2026-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:IRSwap:FixedFloat","Trade","AUD-BBR-BBSW","FIXED","Percent","2.62","","","AUD","AUD","25,000,000","25,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41939879","41939874","CORRECT","2016-02-09T00:34:51","C","","","N","N","OFF","2016-02-10","2026-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:IRSwap:FixedFloat","Trade","AUD-BBR-BBSW","FIXED","Percent","2.62","","","AUD","AUD","35,000,000","35,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41939812","","NEW","2016-02-09T00:17:08","C","","","N","Y","OFF","2018-02-12","2019-02-12"," ACT/365.FIXED","NZD","IR","","InterestRate:IRSwap:FixedFloat","Trade","NZD-BBR-FRA","FIXED","Percent","2.77","","","NZD","NZD","380,000,000+","380,000,000+","3M","6M","3M","","","","","","","","","","","","",""
"41940408","","NEW","2016-02-08T19:45:00","U","PC","","N","Y","OFF","2016-02-16","2017-03-09"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","FIXED","USD-LIBOR-BBA","Percent","0.75","","","USD","USD","460,000,000+","460,000,000+","6M","3M","","3M","","","","","","","","","Percent","0","",""
"41940410","","NEW","2016-02-09T01:26:45","U","FC","","N","N","OFF","2017-02-10","2018-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:Option:Swaption","Trade","AUD-BBR-BBSW","FIXED","Percent","2","","","AUD","AUD","250,000,000","250,000,000","3M","3M","3M","","","2","RF","EU","AUD","850,000","","2017-02-09","","","",""
"41940411","","NEW","2016-02-09T00:36:11","U","PC","","N","N","OFF","2016-02-04","2016-03-03"," 1/1","USD","IR","","InterestRate:IRSwap:Basis","Trade","USD-TRS-195562632","USD-Federal Funds-H.15-OIS-COMPOUND","","","","","USD","USD","51,000,000","51,000,000","1M","1M","1D","1D","","","","","","","","","Percent","0.28","",""
"41940412","","NEW","2016-02-09T01:45:22","C","","","N","N","ON","2016-02-12","2028-02-12"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","0.28375","","","JPY","JPY","1,000,000,000","1,000,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41940414","","NEW","2016-02-09T00:40:11","C","","","N","N","OFF","2016-02-10","2026-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","AUD-BBR-BBSW","Percent","2.615","","","AUD","AUD","34,000,000","34,000,000","6M","6M","","6M","","","","","","","","","","","",""
"41940416","","NEW","2016-02-09T00:39:11","C","PC","N","N","Y","OFF","2016-03-22","2023-03-20"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","JPY-LIBOR-BBA","Percent","-0.016","","","JPY","JPY","20,000,000,000+","20,000,000,000+","6M","6M","","6M","","","","","","","","","","","",""
"41940421","41940410","CANCEL","2016-02-09T01:26:45","U","FC","","N","N","OFF","2017-02-10","2018-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:Option:Swaption","Trade","AUD-BBR-BBSW","FIXED","Percent","2","","","AUD","AUD","250,000,000","250,000,000","3M","3M","3M","","","2","RF","EU","AUD","850,000","","2017-02-09","","","",""
"41940422","41940410","CORRECT","2016-02-09T01:26:45","U","FC","","N","N","OFF","2017-02-10","2018-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:Option:Swaption","Trade","AUD-BBR-BBSW","FIXED","Percent","2","","","AUD","AUD","240,000,000","240,000,000","3M","3M","3M","","","2","RF","EU","AUD","816,000","","2017-02-09","","","",""
"41940424","41939877","CANCEL","2016-02-09T00:07:47","C","","","N","N","OFF","2016-03-16","2026-03-16"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","2.175","","","USD","USD","66,000,000","66,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41940425","41939877","CORRECT","2016-02-04T16:17:29","C","","","N","N","OFF","2016-03-16","2026-03-16"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","2.175","","","USD","USD","66,000,000","66,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41941129","","NEW","2016-02-09T02:49:41","U","UC","","N","N","OFF","2016-10-26","2026-10-26"," ACT/365.FIXED","JPY","IR","","InterestRate:Option:Swaption","Amendment","JPY-LIBOR-BBA","FIXED","Percent","1.1025","","","JPY","JPY","300,000,000","300,000,000","6M","6M","6M","","","1.1025","PF","EU","","","","2016-10-24","","","",""
"41941130","","NEW","2016-02-09T02:32:35","C","","","N","N","ON","2016-02-10","2019-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:IRSwap:FixedFloat","Trade","AUD-BBR-BBSW","FIXED","Percent","2.0175","","","AUD","AUD","76,000,000","76,000,000","3M","3M","3M","","","","","","","","","","","","",""
"41941131","","NEW","2016-02-09T02:34:30","C","","","N","N","ON","2016-02-10","2026-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:IRSwap:FixedFloat","Trade","AUD-BBR-BBSW","FIXED","Percent","2.585","","","AUD","AUD","25,000,000","25,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41941148","","NEW","2016-02-09T02:51:07","U","UC","","N","N","OFF","2016-10-26","2026-10-26"," ACT/365.FIXED","JPY","IR","","InterestRate:Option:Swaption","Amendment","JPY-LIBOR-BBA","FIXED","Percent","1.1025","","","JPY","JPY","400,000,000","400,000,000","6M","6M","6M","","","1.1025","PF","EU","","","","2016-10-24","","","",""
"41941149","","NEW","2016-02-04T02:03:51","U","UC","","N","N","OFF","2022-02-07","2025-02-07"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","0.5325","","","JPY","JPY","19,000,000,000","19,000,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41941151","","NEW","2016-02-04T02:04:28","U","UC","","N","N","OFF","2020-02-05","2022-02-05"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","JPY-LIBOR-BBA","Percent","0.22","","","JPY","JPY","28,000,000,000","28,000,000,000","6M","6M","","6M","","","","","","","","","","","",""
"41941153","","NEW","2016-02-09T02:52:57","U","UC","","N","N","OFF","2016-10-26","2026-10-26"," ACT/365.FIXED","JPY","IR","","InterestRate:Option:Swaption","Amendment","JPY-LIBOR-BBA","FIXED","Percent","1.1025","","","JPY","JPY","470,000,000","470,000,000","6M","6M","6M","","","1.1025","PF","EU","","","","2016-10-24","","","",""
"41941156","","NEW","2016-02-09T02:31:57","C","","N","N","N","OFF","2013-06-19","2028-06-19"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","JPY-LIBOR-BBA","Percent","1.5","JPY","120,000,000","JPY","JPY","800,000,000","800,000,000","6M","6M","","6M","","","","","","","","","Percent","0","",""
"41941157","","NEW","2016-02-09T02:31:50","C","","N","N","N","OFF","2016-03-18","2028-03-18"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","JPY-LIBOR-BBA","Percent","0.5","JPY","25,694,444.44444","JPY","JPY","1,000,000,000","1,000,000,000","6M","6M","","6M","","","","","","","","","Percent","0","",""
"41941160","41941149","CANCEL","2016-02-04T02:03:51","U","UC","","N","N","","2022-02-07","2025-02-07"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","0.5325","","","JPY","JPY","19,000,000,000","19,000,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41941162","","NEW","2016-02-09T02:54:00","U","UC","","N","N","OFF","2016-10-26","2026-10-26"," ACT/365.FIXED","JPY","IR","","InterestRate:Option:Swaption","Amendment","JPY-LIBOR-BBA","FIXED","Percent","1.1025","","","JPY","JPY","6,000,000,000","6,000,000,000","6M","6M","6M","","","1.1025","PF","EU","","","","2016-10-24","","","",""
"41939887","","NEW","2016-02-09T00:49:50","C","","","N","N","ON","2016-02-12","2036-02-12"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","0.785","","","JPY","JPY","2,000,000,000","2,000,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41939892","","NEW","2016-02-09T00:46:51","C","","","N","N","ON","2016-02-10","2019-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:IRSwap:FixedFloat","Trade","AUD-BBR-BBSW","FIXED","Percent","2.02","","","AUD","AUD","50,000,000","50,000,000","3M","3M","3M","","","","","","","","","","","","",""
"41939895","","NEW","2016-02-09T00:50:46","C","","","N","N","ON","2016-02-12","2026-02-12"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","0.165","","","JPY","JPY","4,000,000,000","4,000,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41939908","","NEW","2016-02-09T00:54:09","C","","","N","N","ON","2016-02-12","2026-02-12"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","0.17","","","JPY","JPY","2,000,000,000","2,000,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41940427","","NEW","2016-02-08T20:19:27","U","PC","","N","N","OFF","2017-02-01","2019-02-01"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","1.075","","","USD","USD","28,000,000","28,000,000","6M","3M","","3M","","","","","","","","","","","",""
"41940428","","NEW","2016-02-08T20:19:27","U","PC","","N","N","OFF","2017-02-01","2019-02-01"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","1.075","","","USD","USD","33,000,000","33,000,000","6M","3M","","3M","","","","","","","","","","","",""
"41940429","","NEW","2016-02-08T20:19:27","U","PC","","N","N","OFF","2016-02-08","2016-02-08"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Termination","FIXED","USD-LIBOR-BBA","Percent","1.075","","","USD","USD","60,000,000","60,000,000","6M","3M","","3M","","","","","","","","","Percent","0","",""
"41940430","","NEW","2016-02-08T20:19:27","U","PC","","N","N","OFF","2017-02-01","2019-02-01"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","FIXED","USD-LIBOR-BBA","Percent","1.075","USD","51,333.33673","USD","USD","28,000,000","28,000,000","6M","3M","","3M","","","","","","","","","Percent","0","",""
"41940431","","NEW","2016-02-08T20:19:27","U","PC","","N","N","OFF","2017-02-01","2019-02-01"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","FIXED","USD-LIBOR-BBA","Percent","1.075","USD","60,499.99662","USD","USD","33,000,000","33,000,000","6M","3M","","3M","","","","","","","","","Percent","0","",""
"41940432","","NEW","2016-02-08T20:19:27","U","PC","","N","N","OFF","2016-02-08","2016-02-08"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","FIXED","USD-LIBOR-BBA","Percent","1.075","","","USD","USD","60,000,000","60,000,000","6M","3M","","3M","","","","","","","","","Percent","0","",""
"41940436","","NEW","2016-02-09T01:01:23","C","PC","N","N","N","OFF","2017-02-13","2018-02-13"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","JPY-LIBOR-BBA","Percent","-0.258","","","JPY","JPY","100,000,000,000","100,000,000,000","6M","6M","","6M","","","","","","","","","","","",""
"41940437","","NEW","2016-02-09T01:48:24","C","","","N","N","ON","2016-02-12","2028-02-12"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","0.2825","","","JPY","JPY","1,000,000,000","1,000,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41940439","","NEW","2016-02-09T01:49:21","C","","","N","N","ON","2016-02-12","2020-02-12"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","-0.21","","","JPY","JPY","10,000,000,000","10,000,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41940440","","NEW","2016-02-09T01:49:33","C","","","N","N","ON","2016-02-12","2020-02-12"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","-0.2075","","","JPY","JPY","15,000,000,000","15,000,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41940441","","NEW","2016-02-09T01:49:55","C","","","N","N","ON","2016-02-12","2019-02-12"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","-0.21875","","","JPY","JPY","20,000,000,000","20,000,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41940442","","NEW","2016-02-09T01:48:40","U","FC","","N","N","OFF","2017-02-10","2018-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:Option:Swaption","Trade","AUD-BBR-BBSW","FIXED","Percent","2","","","AUD","AUD","15,000,000","15,000,000","3M","3M","3M","","","2","RF","EU","AUD","51,000","","2017-02-09","","","",""
"41940443","","NEW","2016-02-04T16:16:39","U","FC","","N","N","OFF","2016-03-16","2026-03-16"," 30/360","USD","IR","","InterestRate:Option:Swaption","Termination","FIXED","USD-LIBOR-BBA","Percent","2.175","","","USD","USD","66,000,000","66,000,000","6M","3M","","3M","","2.175","D-","EU","","0","","2016-02-04","","","",""
"41940451","","NEW","2016-02-09T01:50:56","C","","","N","N","ON","2016-02-12","2019-02-12"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","-0.22125","","","JPY","JPY","13,000,000,000","13,000,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41940453","","NEW","2016-02-09T01:48:17","C","","","N","N","OFF","2021-02-12","2023-02-12"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","0.26625","","","JPY","JPY","9,000,000,000","9,000,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41940455","","NEW","2016-02-09T01:51:14","C","","","N","N","ON","2016-02-11","2018-02-11"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Trade","USD-LIBOR-BBA","FIXED","Percent","0.7468","","","USD","USD","10,000,000","10,000,000","3M","6M","3M","","","","","","","","","","","","",""
"41940456","","NEW","2016-02-08T19:45:00","U","PC","","N","Y","OFF","2016-02-16","2017-03-09"," 30/360","USD","IR","","InterestRate:IRSwap:FixedFloat","Amendment","FIXED","USD-LIBOR-BBA","Percent","0.75","","","USD","USD","460,000,000+","460,000,000+","6M","3M","","3M","","","","","","","","","Percent","0","",""
"41940462","","NEW","2016-02-09T00:59:45","C","","","N","N","OFF","2016-03-16","2026-03-18"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","FIXED","JPY-LIBOR-BBA","Percent","0.25","JPY","125,071,428.57143","JPY","JPY","17,000,000,000","17,000,000,000","6M","6M","","6M","","","","","","","","","","","",""
"41939922","","NEW","2016-02-09T00:54:55","C","","","N","N","ON","2016-02-12","2023-02-12"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","-0.025","","","JPY","JPY","4,000,000,000","4,000,000,000","6M","6M","6M","","","","","","","","","","","","",""
"41940467","","NEW","2016-02-09T00:58:51","C","","","N","Y","OFF","2016-03-16","2018-03-21"," ACT/365.FIXED","JPY","IR","","InterestRate:IRSwap:FixedFloat","Trade","JPY-LIBOR-BBA","FIXED","Percent","-0.25","JPY","102,744,525.54745","JPY","JPY","54,000,000,000+","54,000,000,000+","6M","6M","6M","","","","","","","","","","","","",""
"41940468","","NEW","2016-02-09T01:50:13","U","PC","","N","N","OFF","2016-02-12","2026-02-12"," ACT/365.FIXED","AUD","IR","","InterestRate:CrossCurrency:FixedFloat","Trade","FIXED","USD-LIBOR-BBA","Percent","0.56","","","AUD","USD","50,000,000","35,200,000","6M","3M","","3M","","","","","","","","","","","",""
"41940472","","NEW","2016-02-09T01:53:12","U","UC","","N","N","ON","2017-02-13","2032-02-13"," ACT/365.FIXED","JPY","IR","","InterestRate:Option:Swaption","Trade","JPY-LIBOR-BBA","FIXED","Percent","0.605","","","JPY","JPY","1,000,000,000","1,000,000,000","6M","6M","6M","","","0.605","D-","EU","JPY","56,500,000","","2017-02-09","","","",""
"41940480","","NEW","2016-02-09T01:56:04","U","FC","","N","N","OFF","2017-02-10","2018-02-10"," ACT/365.FIXED","AUD","IR","","InterestRate:Option:Swaption","Trade","AUD-BBR-BBSW","FIXED","Percent","1.5","","","AUD","AUD","23,000,000","23,000,000","3M","3M","3M","","","1.5","RF","EU","AUD","32,200","","2017-02-09","","","",""
"41940483","","NEW","2016-02-09T01:57:14","U","UC","","N","N","ON","2017-02-13","2032-02-13"," ACT/365.FIXED","JPY","IR","","InterestRate:Option:Swaption","Trade","JPY-LIBOR-BBA","FIXED","Percent","0.605","","","JPY","JPY","2,000,000,000","2,000,000,000","6M","6M","6M","","","0.605","D-","EU","JPY","113,000,000","","2017-02-09","","","",""
